#! FIELDS time cv2 metad.bias metad.work
#! SET min_cv2 -pi
#! SET max_cv2 pi
 3940.000000 2.962053 43.496083 196.948714
 3941.000000 3.074542 51.680746 196.998713
 3942.000000 2.794710 30.331791 197.048713
 3943.000000 -2.976453 63.555474 197.098713
 3944.000000 3.081343 52.256721 197.148713
 3945.000000 2.998824 46.504832 197.198712
 3946.000000 -3.136514 56.374994 197.248712
 3947.000000 -3.050552 60.800705 197.298712
 3948.000000 -2.780847 68.366463 197.348712
 3949.000000 2.910030 39.769358 197.398712
 3950.000000 2.902469 39.214934 197.448711
 3951.000000 -2.936445 65.137214 197.498711
 3952.000000 2.827643 33.269584 197.548711
 3953.000000 2.987770 46.001155 197.598710
 3954.000000 -2.934200 65.298006 197.648710
 3955.000000 -3.097191 58.877725 197.698710
 3956.000000 -3.125989 57.387026 197.748709
 3957.000000 3.035222 49.656294 197.798709
 3958.000000 3.031185 49.417597 197.848708
 3959.000000 -3.054069 61.138563 197.898708
 3960.000000 3.057823 51.383372 197.948707
 3961.000000 2.977858 45.599282 197.998707
 3962.000000 2.818983 32.938916 198.048707
 3963.000000 2.799945 31.459828 198.098706
 3964.000000 3.063224 51.928284 198.148706
 3965.000000 3.086864 53.547662 198.198706
 3966.000000 2.853096 35.883309 198.248706
 3967.000000 2.815385 32.874418 198.298706
 3968.000000 2.762158 28.689168 198.348705
 3969.000000 3.008865 48.293797 198.398704
 3970.000000 3.077071 53.116558 198.448704
 3971.000000 2.937463 42.918574 198.498704
 3972.000000 -3.010399 63.388413 198.548704
 3973.000000 2.828359 34.175970 198.598704
 3974.000000 2.895353 39.673698 198.648704
 3975.000000 2.582642 16.291095 198.698703
 3976.000000 2.770762 29.690922 198.748703
 3977.000000 2.591729 16.938912 198.798703
 3978.000000 2.796446 31.827625 198.848702
 3979.000000 2.756248 28.693058 198.898702
 3980.000000 2.833303 34.903323 198.948702
 3981.000000 2.907664 40.972384 198.998701
 3982.000000 2.731025 26.883731 199.048701
 3983.000000 -2.981543 64.629504 199.098701
 3984.000000 2.927799 42.698793 199.148700
 3985.000000 2.889465 39.676347 199.198700
 3986.000000 3.081022 53.978976 199.248700
 3987.000000 -2.631153 70.480545 199.298699
 3988.000000 -2.876563 67.560448 199.348699
 3989.000000 2.816970 33.894504 199.398699
 3990.000000 2.713582 25.794846 199.448698
 3991.000000 2.922704 42.553971 199.498698
 3992.000000 2.960698 45.584773 199.548698
 3993.000000 2.838067 35.803960 199.598697
 3994.000000 2.918409 42.360150 199.648697
 3995.000000 2.988574 47.853714 199.698697
 3996.000000 2.693181 24.519845 199.748696
 3997.000000 2.889446 40.171122 199.798696
 3998.000000 3.041165 51.777011 199.848695
 3999.000000 2.767999 30.419921 199.898695
 4000.000000 2.842190 36.471456 199.948694
 4001.000000 2.714242 26.323965 199.998694
 4002.000000 -2.989256 64.897468 200.048694
 4003.000000 2.880929 39.742717 200.098693
 4004.000000 2.816056 34.506639 200.148693
 4005.000000 2.581210 17.193556 200.198693
 4006.000000 2.628868 20.346899 200.248693
 4007.000000 2.732684 27.991125 200.298692
 4008.000000 2.854603 37.826697 200.348692
 4009.000000 2.913642 42.639501 200.398692
 4010.000000 -3.108297 60.196410 200.448691
 4011.000000 2.902422 41.829498 200.498691
 4012.000000 2.858872 38.355735 200.548690
 4013.000000 2.821331 35.343893 200.598690
 4014.000000 2.903498 42.064100 200.648690
 4015.000000 2.785940 32.571887 200.698689
 4016.000000 2.667334 23.453643 200.748689
 4017.000000 2.726057 27.922326 200.798689
 4018.000000 2.979307 48.130147 200.848689
 4019.000000 2.944778 45.546994 200.898688
 4020.000000 2.718915 27.499850 200.948688
 4021.000000 2.827956 36.266312 200.998688
 4022.000000 2.863823 39.236663 201.048687
 4023.000000 2.690022 25.441258 201.098687
 4024.000000 2.773300 31.985133 201.148687
 4025.000000 2.774380 32.121838 201.198686
 4026.000000 2.877943 40.568836 201.248686
 4027.000000 -3.022058 64.352013 201.298686
 4028.000000 -2.841987 68.796769 201.348685
 4029.000000 -2.434115 71.839544 201.398685
 4030.000000 -2.033183 71.582477 201.448685
 4031.000000 -2.219706 72.417499 201.498685
 4032.000000 -2.041572 71.739967 201.548684
 4033.000000 -2.340443 72.351607 201.598684
 4034.000000 -2.350241 72.370327 201.648683
 4035.000000 -1.986188 71.375449 201.698683
 4036.000000 -2.639979 70.932970 201.748682
 4037.000000 -2.179111 72.607890 201.798682
 4038.000000 -2.466784 72.021827 201.848682
 4039.000000 -1.970777 71.338866 201.898681
 4040.000000 -2.512735 71.839726 201.948681
 4041.000000 -1.783920 68.907598 201.998681
 4042.000000 -2.269315 72.846538 202.048680
 4043.000000 -2.764212 70.074561 202.098680
 4044.000000 -2.584623 71.545382 202.148679
 4045.000000 -2.361948 72.736730 202.198679
 4046.000000 -2.505877 72.105961 202.248679
 4047.000000 -2.662473 71.151057 202.298679
 4048.000000 -2.345800 72.918758 202.348679
 4049.000000 -2.257194 73.117337 202.398678
 4050.000000 -2.666946 71.225397 202.448678
 4051.000000 -2.538253 72.143116 202.498677
 4052.000000 -2.290001 73.207771 202.548677
 4053.000000 -2.341838 73.153764 202.598677
 4054.000000 -2.329162 73.237405 202.648676
 4055.000000 -1.975546 71.775169 202.698676
 4056.000000 -2.252764 73.412234 202.748675
 4057.000000 -1.875288 70.576590 202.798675
 4058.000000 -2.026458 72.435425 202.848675
 4059.000000 -2.149553 73.321357 202.898675
 4060.000000 -2.164920 73.430361 202.948674
 4061.000000 -1.658578 66.910080 202.998674
 4062.000000 -2.192375 73.576197 203.048674
 4063.000000 -1.948649 71.805271 203.098673
 4064.000000 -2.092232 73.227224 203.148673
 4065.000000 -2.265720 73.759202 203.198673
 4066.000000 -1.976500 72.264569 203.248673
 4067.000000 -2.389862 73.466720 203.298672
 4068.000000 -2.070176 73.245128 203.348672
 4069.000000 -1.742500 68.804745 203.398671
 4070.000000 -1.903106 71.489813 203.448671
 4071.000000 -2.173015 73.904294 203.498671
 4072.000000 -2.003451 72.817829 203.548671
 4073.000000 -2.420105 73.477628 203.598671
 4074.000000 -2.152216 73.968755 203.648670
 4075.000000 -2.267718 74.156317 203.698670
 4076.000000 -2.395000 73.755039 203.748669
 4077.000000 -2.262784 74.258952 203.798669
 4078.000000 -2.276289 74.290647 203.848668
 4079.000000 -2.122262 74.057172 203.898668
 4080.000000 -2.375392 74.040135 203.948667
 4081.000000 -2.063420 73.735920 203.998667
 4082.000000 -2.042213 73.597153 204.048667
 4083.000000 -2.113080 74.191118 204.098666
 4084.000000 -2.423273 73.906879 204.148666
 4085.000000 -2.492390 73.463824 204.198665
 4086.000000 -2.304101 74.584821 204.248665
 4087.000000 -2.026960 73.631982 204.298665
 4088.000000 -2.282593 74.724113 204.348665
 4089.000000 -2.308414 74.708492 204.398664
 4090.000000 -2.203235 74.840795 204.448664
 4091.000000 -2.298824 74.833982 204.498664
 4092.000000 -1.932284 72.637791 204.548664
 4093.000000 -2.238086 75.004028 204.598663
 4094.000000 -2.151813 74.871872 204.648663
 4095.000000 -2.304390 74.991381 204.698663
 4096.000000 -2.459302 74.139228 204.748663
 4097.000000 -2.063760 74.401985 204.798663
 4098.000000 -2.507482 73.811819 204.848662
 4099.000000 -2.112801 74.861555 204.898662
 4100.000000 -1.975882 73.527276 204.948662
 4101.000000 -2.281804 75.305190 204.998661
 4102.000000 -2.683143 72.172986 205.048661
 4103.000000 -2.055330 74.543465 205.098660
 4104.000000 -1.750813 69.746768 205.148660
 4105.000000 -2.496641 74.111703 205.198660
 4106.000000 -2.261314 75.515094 205.248659
 4107.000000 -2.223826 75.576537 205.298659
 4108.000000 -2.129805 75.322060 205.348659
 4109.000000 -2.136047 75.407468 205.398658
 4110.000000 -2.634471 72.905475 205.448657
 4111.000000 -2.291138 75.676210 205.498657
 4112.000000 -2.159624 75.637704 205.548657
 4113.000000 -2.169242 75.725979 205.598657
 4114.000000 -1.903580 72.897810 205.648657
 4115.000000 -1.859339 72.170914 205.698656
 4116.000000 -2.174460 75.864975 205.748656
 4117.000000 -2.040407 74.961518 205.798656
 4118.000000 -1.969539 74.115239 205.848655
 4119.000000 -2.179369 76.018254 205.898655
 4120.000000 -1.395920 59.800628 205.948655
 4121.000000 -1.519535 64.238461 205.998655
 4122.000000 -1.680601 68.650283 206.048655
 4123.000000 -1.610494 66.942348 206.098654
 4124.000000 -1.535217 64.863384 206.148654
 4125.000000 -1.234252 52.214690 206.198654
 4126.000000 -1.594794 66.651498 206.248654
 4127.000000 -1.600121 66.844722 206.298654
 4128.000000 -1.433660 61.625556 206.348654
 4129.000000 -1.242771 52.842581 206.398653
 4130.000000 -1.099187 43.979366 206.448653
 4131.000000 -1.316744 56.774047 206.498653
 4132.000000 -1.597625 66.956890 206.548652
 4133.000000 -1.393175 60.260399 206.598652
 4134.000000 -1.484501 63.685127 206.648652
 4135.000000 -1.966979 74.450918 206.698652
 4136.000000 -1.883287 73.230503 206.748652
 4137.000000 -1.434816 62.022502 206.798652
 4138.000000 -1.180887 49.515295 206.848651
 4139.000000 -1.500644 64.395206 206.898651
 4140.000000 -0.965295 34.698533 206.948650
 4141.000000 -1.289704 55.795731 206.998650
 4142.000000 -1.175502 49.352998 207.048650
 4143.000000 -1.515502 65.004019 207.098649
 4144.000000 -1.155738 48.181622 207.148649
 4145.000000 -0.859888 27.220146 207.198648
 4146.000000 -1.074237 42.787180 207.248648
 4147.000000 -1.661532 69.013897 207.298647
 4148.000000 -1.061312 41.939475 207.348647
 4149.000000 -0.646455 13.953599 207.398647
 4150.000000 -0.887936 29.411169 207.448646
 4151.000000 -0.966272 35.184376 207.498646
 4152.000000 -0.752540 20.234680 207.548646
 4153.000000 -0.929461 32.575693 207.598646
 4154.000000 -1.064783 42.431157 207.648645
 4155.000000 -0.897446 30.338743 207.698645
 4156.000000 -0.975231 36.078078 207.748645
 4157.000000 -0.924302 32.393593 207.798645
 4158.000000 -1.036734 40.637117 207.848644
 4159.000000 -1.086546 44.182045 207.898644
 4160.000000 -0.795366 23.376401 207.948644
 4161.000000 -1.109045 45.795232 207.998643
 4162.000000 -0.823631 25.399636 208.048643
 4163.000000 -0.562489 10.410933 208.098643
 4164.000000 -0.736130 19.693153 208.148643
 4165.000000 -0.672590 15.974407 208.198642
 4166.000000 -0.593026 11.929151 208.248642
 4167.000000 -0.910101 31.783772 208.298641
 4168.000000 -0.821923 25.551977 208.348641
 4169.000000 -0.836580 26.621277 208.398641
 4170.000000 -0.538929 9.717070 208.448641
 4171.000000 -0.540427 9.828283 208.498640
 4172.000000 -0.816879 25.376660 208.548640
 4173.000000 -0.650196 15.112579 208.598639
 4174.000000 -0.581464 11.742617 208.648639
 4175.000000 -0.825827 26.127306 208.698638
 4176.000000 -0.943951 34.607537 208.748638
 4177.000000 -0.830898 26.575651 208.798638
 4178.000000 -0.873613 29.633814 208.848638
 4179.000000 -0.899749 31.558240 208.898637
 4180.000000 -0.810811 25.339821 208.948637
 4181.000000 -1.103365 46.038267 208.998636
 4182.000000 -0.664979 16.293302 209.048636
 4183.000000 -0.750369 21.466127 209.098635
 4184.000000 -0.824630 26.470548 209.148635
 4185.000000 -0.765697 22.554462 209.198635
 4186.000000 -0.876242 30.196655 209.248635
 4187.000000 -0.752228 21.781055 209.298634
 4188.000000 -0.882213 30.719847 209.348634
 4189.000000 -0.976464 37.544518 209.398633
 4190.000000 -0.961796 36.542645 209.448633
 4191.000000 -0.900983 32.211892 209.498633
 4192.000000 -1.061826 43.680340 209.548633
 4193.000000 -0.948768 35.751159 209.598633
 4194.000000 -1.139641 48.863685 209.648632
 4195.000000 -0.858868 29.381309 209.698632
 4196.000000 -0.787651 24.494789 209.748631
 4197.000000 -0.830170 27.463069 209.798631
 4198.000000 -0.626856 14.857568 209.848631
 4199.000000 -0.714485 19.916563 209.898631
 4200.000000 -0.879362 31.074516 209.948630
 4201.000000 -0.913915 33.599339 209.998630
 4202.000000 -0.754524 22.593092 210.048630
 4203.000000 -0.556247 11.618957 210.098630
 4204.000000 -0.654169 16.607996 210.148630
 4205.000000 -0.838381 28.401585 210.198629
 4206.000000 -0.708390 19.871003 210.248629
 4207.000000 -0.733542 21.486121 210.298629
 4208.000000 -0.533308 10.834819 210.348628
 4209.000000 -0.574303 12.726144 210.398628
 4210.000000 -0.661393 17.301343 210.448627
 4211.000000 -0.640567 16.196060 210.498627
 4212.000000 -0.969385 37.973400 210.548627
 4213.000000 -0.717067 20.730615 210.598627
 4214.000000 -0.689292 19.101436 210.648626
 4215.000000 -0.846317 29.394997 210.698626
 4216.000000 -0.738984 22.253046 210.748626
 4217.000000 -0.535583 11.314921 210.798625
 4218.000000 -0.790736 25.724821 210.848625
 4219.000000 -0.785262 25.408753 210.898624
 4220.000000 -0.750459 23.178972 210.948624
 4221.000000 -0.683522 19.096001 210.998624
 4222.000000 -0.505837 10.276224 211.048623
 4223.000000 -0.683207 19.171461 211.098623
 4224.000000 -0.825217 28.342145 211.148623
 4225.000000 -0.719424 21.453266 211.198623
 4226.000000 -0.651371 17.489618 211.248622
 4227.000000 -0.768494 24.681240 211.298622
 4228.000000 -0.611914 15.458481 211.348622
 4229.000000 -0.630871 16.511404 211.398621
 4230.000000 -0.698120 20.399397 211.448621
 4231.000000 -0.782601 25.797763 211.498621
 4232.000000 -0.856117 30.835147 211.548621
 4233.000000 -0.612498 15.721019 211.598621
 4234.000000 -0.944582 37.086666 211.648620
 4235.000000 -0.565134 13.435217 211.698620
 4236.000000 -0.795232 26.866768 211.748620
 4237.000000 -0.787788 26.420834 211.798619
 4238.000000 -0.759763 24.634863 211.848619
 4239.000000 -0.570248 13.854304 211.898619
 4240.000000 -0.728788 22.754129 211.948618
 4241.000000 -0.645570 17.870943 211.998618
 4242.000000 -0.725198 22.628251 212.048618
 4243.000000 -0.681474 20.028707 212.098617
 4244.000000 -0.559515 13.577991 212.148617
 4245.000000 -0.498922 10.946644 212.198617
 4246.000000 -0.895353 34.136072 212.248617
 4247.000000 -0.904621 34.825222 212.298616
 4248.000000 -0.830291 29.774692 212.348616
 4249.000000 -0.642068 18.038896 212.398616
 4250.000000 -0.664672 19.367919 212.448616
 4251.000000 -0.653770 18.795246 212.498615
 4252.000000 -0.800350 27.946861 212.548615
 4253.000000 -0.607688 16.377226 212.598614
 4254.000000 -0.672766 20.032612 212.648614
 4255.000000 -0.792291 27.552383 212.698613
 4256.000000 -0.712823 22.525121 212.748613
 4257.000000 -0.602674 16.304842 212.798612
 4258.000000 -0.597573 16.089791 212.848612
 4259.000000 -0.737076 24.178226 212.898611
 4260.000000 -0.645226 18.751884 212.948611
 4261.000000 -0.730648 23.873082 212.998610
 4262.000000 -0.726709 23.677172 213.048610
 4263.000000 -0.618069 17.410802 213.098609
 4264.000000 -0.790686 27.869340 213.148609
 4265.000000 -0.702286 22.324608 213.198609
 4266.000000 -0.911751 36.100681 213.248609
 4267.000000 -0.588582 16.038051 213.298609
 4268.000000 -0.749526 25.400368 213.348608
 4269.000000 -0.698914 22.309984 213.398608
 4270.000000 -0.634867 18.650387 213.448608
 4271.000000 -0.986499 41.304475 213.498607
 4272.000000 -0.722570 23.892210 213.548607
 4273.000000 -0.540254 13.925968 213.598607
 4274.000000 -0.926575 37.424277 213.648606
 4275.000000 -0.648739 19.640595 213.698606
 4276.000000 -0.709802 23.290585 213.748606
 4277.000000 -0.713031 23.538386 213.798605
 4278.000000 -0.807258 29.609923 213.848605
 4279.000000 -0.890552 35.224642 213.898605
 4280.000000 -1.032058 44.595170 213.948604
 4281.000000 -0.667946 21.009851 213.998604
 4282.000000 -0.729617 24.792945 214.048603
 4283.000000 -0.606440 17.663135 214.098603
 4284.000000 -0.709375 23.636477 214.148602
 4285.000000 -0.777508 27.989404 214.198602
 4286.000000 -0.606295 17.797587 214.248602
 4287.000000 -0.801906 29.674930 214.298602
 4288.000000 -0.760572 27.045184 214.348601
 4289.000000 -0.457891 10.951392 214.398601
 4290.000000 -0.650453 20.428851 214.448600
 4291.000000 -0.713907 24.247027 214.498600
 4292.000000 -0.737049 25.736431 214.548600
 4293.000000 -0.884551 35.417583 214.598599
 4294.000000 -0.946719 39.583730 214.648598
 4295.000000 -0.721472 24.899510 214.698598
 4296.000000 -0.774025 28.279137 214.748597
 4297.000000 -0.933115 38.823674 214.798597
 4298.000000 -0.685839 22.865388 214.848597
 4299.000000 -0.895867 36.452492 214.898597
 4300.000000 -0.758991 27.505109 214.948596
 4301.000000 -0.781519 29.004137 214.998596
 4302.000000 -0.972407 41.611310 215.048596
 4303.000000 -0.800753 30.352089 215.098596
 4304.000000 -0.889428 36.266577 215.148595
 4305.000000 -0.752392 27.320608 215.198595
 4306.000000 -0.720784 25.372281 215.248595
 4307.000000 -0.807407 30.985337 215.298594
 4308.000000 -0.752622 27.484477 215.348594
 4309.000000 -0.846616 33.667505 215.398593
 4310.000000 -0.689401 23.635301 215.448593
 4311.000000 -0.577370 17.310352 215.498593
 4312.000000 -0.600060 18.576806 215.548593
 4313.000000 -0.771667 28.941015 215.598592
 4314.000000 -0.657986 21.953268 215.648592
 4315.000000 -1.180928 54.112421 215.698592
 4316.000000 -1.270764 58.271352 215.748591
 4317.000000 -0.771090 29.044581 215.798591
 4318.000000 -0.752449 27.898867 215.848591
 4319.000000 -0.823575 32.568934 215.898591
 4320.000000 -0.938468 40.159048 215.948591
 4321.000000 -0.813699 32.017153 215.998590
 4322.000000 -0.613482 19.690152 216.048590
 4323.000000 -0.836926 33.634960 216.098589
 4324.000000 -0.770027 29.314010 216.148589
 4325.000000 -0.829088 33.219467 216.198589
 4326.000000 -0.761492 28.864153 216.248589
 4327.000000 -0.815271 32.411635 216.298589
 4328.000000 -0.687051 24.282673 216.348589
 4329.000000 -1.087892 49.639705 216.398588
 4330.000000 -0.801979 31.673674 216.448588
 4331.000000 -0.714585 26.109212 216.498587
 4332.000000 -0.770941 29.752689 216.548587
 4333.000000 -0.999113 44.553757 216.598587
 4334.000000 -0.625533 20.876044 216.648586
 4335.000000 -0.835251 34.089812 216.698586
 4336.000000 -0.807721 32.334497 216.748586
 4337.000000 -0.665241 23.353045 216.798586
 4338.000000 -1.000899 44.861157 216.848585
 4339.000000 -0.863544 36.134519 216.898585
 4340.000000 -0.702242 25.746816 216.948584
 4341.000000 -0.804389 32.352291 216.998584
 4342.000000 -0.967485 42.970506 217.048584
 4343.000000 -0.790359 31.529001 217.098583
 4344.000000 -0.496136 14.414663 217.148583
 4345.000000 -0.828411 34.104680 217.198583
 4346.000000 -0.683480 24.858045 217.248583
 4347.000000 -0.731897 27.941050 217.298582
 4348.000000 -0.972497 43.517891 217.348582
 4349.000000 -0.717746 27.131140 217.398582
 4350.000000 -0.763790 30.129804 217.448581
 4351.000000 -0.800365 32.556601 217.498581
 4352.000000 -0.521500 15.965936 217.548581
 4353.000000 -0.817851 33.785422 217.598580
