#! FIELDS time cv2 metad.bias metad.work
#! SET min_cv2 -pi
#! SET max_cv2 pi
 5350.000000 2.904586 48.935441 267.448207
 5351.000000 2.898300 48.558117 267.498207
 5352.000000 3.084584 59.836542 267.548206
 5353.000000 2.406416 15.119414 267.598206
 5354.000000 2.697597 34.189826 267.648205
 5355.000000 3.002346 55.372288 267.698205
 5356.000000 2.925814 50.607621 267.748205
 5357.000000 2.614213 28.283064 267.798205
 5358.000000 2.966245 53.294257 267.848204
 5359.000000 2.830429 44.140091 267.898203
 5360.000000 2.962619 53.162578 267.948203
 5361.000000 2.979697 54.276284 267.998202
 5362.000000 3.055453 58.697846 268.048202
 5363.000000 -3.100949 64.669474 268.098201
 5364.000000 -3.122423 63.841871 268.148201
 5365.000000 2.815586 43.308644 268.198201
 5366.000000 2.819343 43.631876 268.248200
 5367.000000 2.836738 44.939784 268.298199
 5368.000000 3.105418 61.502955 268.348199
 5369.000000 2.879929 48.082635 268.398198
 5370.000000 2.692744 34.438968 268.448198
 5371.000000 2.986185 55.123743 268.498197
 5372.000000 2.489175 20.335342 268.548197
 5373.000000 2.781455 41.164005 268.598197
 5374.000000 2.872156 47.757532 268.648196
 5375.000000 2.737358 37.983073 268.698196
 5376.000000 2.772708 40.664618 268.748196
 5377.000000 2.444256 17.798836 268.798196
 5378.000000 2.700185 35.349597 268.848196
 5379.000000 2.672794 33.365282 268.898195
 5380.000000 2.627151 30.072026 268.948195
 5381.000000 2.682093 34.153743 268.998194
 5382.000000 2.733829 38.051277 269.048194
 5383.000000 2.567335 25.971752 269.098193
 5384.000000 2.686443 34.623337 269.148193
 5385.000000 2.641164 31.338042 269.198193
 5386.000000 2.590965 27.771851 269.248192
 5387.000000 2.735722 38.430335 269.298192
 5388.000000 2.558920 25.630226 269.348192
 5389.000000 2.744066 39.143063 269.398191
 5390.000000 2.453862 18.911053 269.448191
 5391.000000 2.599361 28.605566 269.498191
 5392.000000 2.623629 30.400141 269.548191
 5393.000000 2.537351 24.398131 269.598190
 5394.000000 2.621142 30.318703 269.648189
 5395.000000 2.568586 26.639035 269.698189
 5396.000000 2.641728 31.913025 269.748189
 5397.000000 2.519496 23.400532 269.798188
 5398.000000 2.513753 23.072286 269.848188
 5399.000000 2.592409 28.507608 269.898188
 5400.000000 2.728750 38.502196 269.948188
 5401.000000 2.991506 56.359805 269.998188
 5402.000000 2.803551 44.048620 270.048188
 5403.000000 2.526403 24.107840 270.098188
 5404.000000 2.570651 27.189514 270.148188
 5405.000000 2.579385 27.851353 270.198187
 5406.000000 2.801516 44.070270 270.248187
 5407.000000 2.637463 32.109864 270.298187
 5408.000000 2.550942 26.010431 270.348187
 5409.000000 2.638137 32.257417 270.398186
 5410.000000 2.379013 15.465808 270.448186
 5411.000000 2.536779 25.184782 270.498186
 5412.000000 2.535075 25.119202 270.548186
 5413.000000 2.717351 38.242964 270.598185
 5414.000000 2.492827 22.413830 270.648185
 5415.000000 2.681828 35.726301 270.698185
 5416.000000 2.686010 36.083318 270.748184
 5417.000000 2.369275 15.232931 270.798183
 5418.000000 2.307011 12.187889 270.848183
 5419.000000 2.409176 17.530673 270.898183
 5420.000000 2.690285 36.543711 270.948183
 5421.000000 2.424037 18.479144 270.998182
 5422.000000 2.657197 34.217315 271.048182
 5423.000000 2.265591 10.557339 271.098182
 5424.000000 2.460621 20.821720 271.148181
 5425.000000 2.381717 16.264848 271.198181
 5426.000000 2.557162 27.266528 271.248181
 5427.000000 2.607580 30.851874 271.298180
 5428.000000 2.427749 19.022759 271.348180
 5429.000000 2.493033 23.122325 271.398179
 5430.000000 2.431645 19.353123 271.448179
 5431.000000 2.465338 21.457800 271.498179
 5432.000000 2.641990 33.545327 271.548178
 5433.000000 2.464920 21.525664 271.598178
 5434.000000 2.651385 34.314518 271.648178
 5435.000000 2.416113 18.668519 271.698178
 5436.000000 2.412588 18.513399 271.748177
 5437.000000 2.440373 20.209140 271.798176
 5438.000000 2.398446 17.801594 271.848176
 5439.000000 2.607305 31.381409 271.898176
 5440.000000 2.382041 16.975687 271.948175
 5441.000000 2.618984 32.299743 271.998175
 5442.000000 2.464555 21.934134 272.048175
 5443.000000 2.377821 16.882129 272.098174
 5444.000000 2.790599 44.633768 272.148174
 5445.000000 2.711974 39.128477 272.198174
 5446.000000 2.514038 25.297312 272.248174
 5447.000000 2.679667 36.906810 272.298174
 5448.000000 2.668204 36.135153 272.348174
 5449.000000 2.716160 39.619170 272.398173
 5450.000000 2.434626 20.430075 272.448173
 5451.000000 2.744648 41.727109 272.498173
 5452.000000 2.548696 27.905540 272.548173
 5453.000000 2.935746 54.412846 272.598172
 5454.000000 2.589353 30.801294 272.648172
 5455.000000 2.755877 42.700190 272.698172
 5456.000000 2.388662 17.951624 272.748171
 5457.000000 2.774747 44.098785 272.798171
 5458.000000 2.809374 46.528561 272.848171
 5459.000000 2.579609 30.340727 272.898170
 5460.000000 2.583159 30.638787 272.948170
 5461.000000 2.570749 29.823038 272.998170
 5462.000000 2.482191 23.901580 273.048170
 5463.000000 2.804924 46.429847 273.098169
 5464.000000 2.861826 50.249020 273.148169
 5465.000000 2.797895 46.051000 273.198169
 5466.000000 2.404213 19.205231 273.248169
 5467.000000 2.369261 17.256593 273.298169
 5468.000000 2.503547 25.545023 273.348169
 5469.000000 2.644945 35.417913 273.398168
 5470.000000 2.441539 21.651298 273.448168
 5471.000000 2.495452 25.154982 273.498168
 5472.000000 2.561395 29.668332 273.548168
 5473.000000 2.605034 32.770804 273.598168
 5474.000000 2.591224 31.848018 273.648167
 5475.000000 2.781982 45.340985 273.698167
 5476.000000 2.519094 26.962484 273.748167
 5477.000000 2.805373 47.009735 273.798167
 5478.000000 2.824203 48.313500 273.848167
 5479.000000 2.417730 20.559532 273.898166
 5480.000000 2.575512 31.015014 273.948165
 5481.000000 2.548895 29.215478 273.998165
 5482.000000 2.604477 33.150003 274.048165
 5483.000000 2.516123 27.077749 274.098164
 5484.000000 2.606006 33.356516 274.148164
 5485.000000 2.755592 43.958206 274.198164
 5486.000000 2.434585 21.906482 274.248163
 5487.000000 2.547271 29.391214 274.298163
 5488.000000 2.367589 18.010644 274.348162
 5489.000000 2.644192 36.289836 274.398162
 5490.000000 2.675116 38.529502 274.448162
 5491.000000 2.723554 41.987445 274.498162
 5492.000000 2.592305 32.765146 274.548162
 5493.000000 2.522032 27.942927 274.598162
 5494.000000 2.419798 21.345428 274.648162
 5495.000000 2.427656 21.881426 274.698161
 5496.000000 2.337884 16.688985 274.748161
 5497.000000 2.431147 22.196944 274.798160
 5498.000000 2.670884 38.573042 274.848160
 5499.000000 2.220233 11.097643 274.898160
 5500.000000 2.439319 22.839621 274.948159
 5501.000000 2.299594 14.899097 274.998159
 5502.000000 2.413025 21.307347 275.048159
 5503.000000 2.662734 38.180097 275.098159
 5504.000000 2.329809 16.607020 275.148159
 5505.000000 2.531174 29.107085 275.198158
 5506.000000 2.514200 28.009721 275.248158
 5507.000000 2.396342 20.530646 275.298158
 5508.000000 2.566957 31.708539 275.348157
 5509.000000 2.710117 41.733955 275.398157
 5510.000000 2.569466 31.978123 275.448157
 5511.000000 2.526487 29.078295 275.498156
 5512.000000 2.228010 11.917771 275.548156
 5513.000000 2.713496 42.125139 275.598156
 5514.000000 2.591832 33.705204 275.648156
 5515.000000 2.878003 52.873981 275.698156
 5516.000000 2.723238 42.933997 275.748156
 5517.000000 2.814093 49.016630 275.798156
 5518.000000 2.711829 42.250358 275.848155
 5519.000000 2.600583 34.537365 275.898155
 5520.000000 2.329299 17.151962 275.948155
 5521.000000 2.438906 23.713980 275.998154
 5522.000000 2.450542 24.506513 276.048154
 5523.000000 2.776995 46.832685 276.098154
 5524.000000 2.685129 40.658311 276.148154
 5525.000000 2.514214 28.846916 276.198153
 5526.000000 2.411713 22.224000 276.248153
 5527.000000 2.522591 29.512480 276.298152
 5528.000000 2.552870 31.637755 276.348152
 5529.000000 2.756774 45.742699 276.398152
 5530.000000 2.584586 33.928535 276.448151
 5531.000000 2.433638 23.822309 276.498151
 5532.000000 2.748867 45.343541 276.548151
 5533.000000 2.483207 27.136959 276.598150
 5534.000000 2.429063 23.664362 276.648150
 5535.000000 2.710845 42.906888 276.698150
 5536.000000 2.605007 35.630798 276.748149
 5537.000000 2.426400 23.625459 276.798149
 5538.000000 2.992806 59.773096 276.848149
 5539.000000 2.482818 27.364598 276.898148
 5540.000000 2.489869 27.886349 276.948148
 5541.000000 2.395880 21.878126 276.998147
 5542.000000 2.706134 42.871963 277.048147
 5543.000000 2.998840 60.191365 277.098147
 5544.000000 2.968002 58.741739 277.148147
 5545.000000 2.969635 58.873521 277.198146
 5546.000000 2.964246 58.652767 277.248145
 5547.000000 2.862939 53.142920 277.298145
 5548.000000 2.941947 57.603883 277.348145
 5549.000000 2.475055 27.156372 277.398145
 5550.000000 2.514686 29.888983 277.448144
 5551.000000 3.133961 65.974903 277.498144
 5552.000000 2.690045 42.158687 277.548144
 5553.000000 2.941760 57.770001 277.598143
 5554.000000 -3.100366 67.619912 277.648143
 5555.000000 2.761404 47.090614 277.698143
 5556.000000 2.614202 37.016362 277.748142
 5557.000000 2.640791 38.935455 277.798141
 5558.000000 2.801202 49.806851 277.848141
 5559.000000 2.949154 58.398321 277.898141
 5560.000000 2.789222 49.138321 277.948141
 5561.000000 2.889856 55.291475 277.998141
 5562.000000 3.055967 63.468709 278.048140
 5563.000000 2.867592 54.102276 278.098140
 5564.000000 -3.080722 68.471897 278.148140
 5565.000000 -2.932391 71.526614 278.198140
 5566.000000 -2.889600 72.144373 278.248140
 5567.000000 -3.135112 67.019362 278.298139
 5568.000000 -2.887257 72.261301 278.348139
 5569.000000 -3.096995 68.255612 278.398138
 5570.000000 2.935033 58.090620 278.448138
 5571.000000 -2.901382 72.203212 278.498138
 5572.000000 3.065066 64.250153 278.548137
 5573.000000 -2.850504 72.836680 278.598137
 5574.000000 2.969354 60.001179 278.648137
 5575.000000 2.937496 58.408106 278.698136
 5576.000000 -2.964176 71.486564 278.748136
 5577.000000 2.883914 55.504380 278.798136
 5578.000000 2.812427 51.193501 278.848135
 5579.000000 3.110805 66.273572 278.898135
 5580.000000 -2.883126 72.710628 278.948134
 5581.000000 -2.951231 71.873806 278.998134
 5582.000000 3.098107 65.938291 279.048134
 5583.000000 -2.985092 71.399678 279.098133
 5584.000000 -2.547405 74.708972 279.148133
 5585.000000 -2.994559 71.298632 279.198132
 5586.000000 -3.027578 70.683155 279.248132
 5587.000000 -2.984061 71.590700 279.298131
 5588.000000 -2.681664 74.303582 279.348131
 5589.000000 -2.949076 72.257665 279.398130
 5590.000000 -2.727051 74.223154 279.448130
 5591.000000 -2.748192 74.180851 279.498130
 5592.000000 -2.879482 73.287266 279.548130
 5593.000000 -2.649796 74.634272 279.598129
 5594.000000 -2.621707 74.775117 279.648129
 5595.000000 -2.886468 73.338913 279.698129
 5596.000000 -2.561299 75.081030 279.748128
 5597.000000 -2.846639 73.817519 279.798128
 5598.000000 -2.889132 73.440600 279.848127
 5599.000000 2.890089 56.317214 279.898127
 5600.000000 -3.025991 71.253427 279.948126
 5601.000000 3.002082 62.395834 279.998126
 5602.000000 -3.041230 70.992632 280.048126
 5603.000000 -2.942398 72.933375 280.098125
 5604.000000 -3.098938 69.569522 280.148125
 5605.000000 2.554258 33.470307 280.198124
 5606.000000 2.577448 35.193434 280.248124
 5607.000000 2.499602 29.682649 280.298124
 5608.000000 2.894224 56.865497 280.348124
 5609.000000 2.829597 52.960545 280.398123
 5610.000000 2.894870 57.002407 280.448122
 5611.000000 2.582562 35.767728 280.498122
 5612.000000 -2.634611 75.085264 280.548122
 5613.000000 2.640988 40.066019 280.598121
 5614.000000 2.745010 47.513809 280.648121
 5615.000000 2.931462 59.242700 280.698121
 5616.000000 2.766083 49.053905 280.748121
 5617.000000 2.889641 56.965673 280.798120
 5618.000000 2.960069 60.911209 280.848120
 5619.000000 2.741383 47.492632 280.898119
 5620.000000 2.585452 36.304373 280.948119
 5621.000000 2.520550 31.642882 280.998119
 5622.000000 2.899177 57.727109 281.048119
 5623.000000 2.950249 60.590180 281.098118
 5624.000000 -3.101670 69.998419 281.148118
 5625.000000 3.099579 67.379568 281.198117
 5626.000000 -3.011510 72.249205 281.248116
 5627.000000 2.916320 58.911618 281.298116
 5628.000000 -2.751258 74.964715 281.348116
 5629.000000 -2.990973 72.748514 281.398115
 5630.000000 -2.974642 73.078027 281.448115
 5631.000000 -2.997953 72.722687 281.498115
 5632.000000 -3.086511 70.776288 281.548115
 5633.000000 -2.875643 74.462453 281.598114
 5634.000000 -2.794867 75.046633 281.648114
 5635.000000 -2.812300 75.010335 281.698114
 5636.000000 -2.530344 75.758944 281.748114
 5637.000000 -2.541027 75.773864 281.798113
 5638.000000 -2.898920 74.438808 281.848113
 5639.000000 -2.494766 76.025042 281.898112
 5640.000000 -2.553066 75.867961 281.948112
 5641.000000 -2.592676 75.829128 281.998111
 5642.000000 -2.669137 75.754989 282.048111
 5643.000000 -2.571235 75.970278 282.098111
 5644.000000 -2.806576 75.412672 282.148111
 5645.000000 -2.390729 76.967458 282.198110
 5646.000000 -2.616542 76.019201 282.248110
 5647.000000 -2.204443 79.423648 282.298109
 5648.000000 -2.445753 76.689104 282.348109
 5649.000000 -2.525786 76.359919 282.398109
 5650.000000 -2.177702 79.978382 282.448109
 5651.000000 -2.456314 76.760994 282.498108
 5652.000000 -2.394922 77.251792 282.548108
 5653.000000 -2.157321 80.439952 282.598108
 5654.000000 -2.360713 77.660037 282.648108
 5655.000000 -2.166295 80.385150 282.698107
 5656.000000 -2.538217 76.593426 282.748107
 5657.000000 -2.193401 80.027767 282.798107
 5658.000000 -2.272343 78.901719 282.848106
 5659.000000 -1.993107 83.290436 282.898106
 5660.000000 -2.361139 77.914311 282.948105
 5661.000000 -2.542961 76.752588 282.998105
 5662.000000 -2.594128 76.639721 283.048104
 5663.000000 -2.385552 77.814433 283.098104
 5664.000000 -2.177438 80.563945 283.148104
 5665.000000 -2.550723 76.896923 283.198104
 5666.000000 -2.019198 83.116324 283.248103
 5667.000000 -2.679267 76.567713 283.298103
 5668.000000 -2.018566 83.183816 283.348102
 5669.000000 -2.183936 80.648020 283.398102
 5670.000000 -2.271893 79.395377 283.448102
 5671.000000 -2.037912 83.037303 283.498101
 5672.000000 -1.723893 85.301221 283.548101
 5673.000000 -1.704157 85.285850 283.598101
 5674.000000 -1.422964 81.914022 283.648100
 5675.000000 -1.871889 85.080541 283.698100
 5676.000000 -1.584422 84.498959 283.748099
 5677.000000 -1.471467 82.927954 283.798099
 5678.000000 -1.974644 84.135510 283.848099
 5679.000000 -1.609442 84.886740 283.898098
 5680.000000 -2.090264 82.487333 283.948098
 5681.000000 -1.751107 85.725271 283.998098
 5682.000000 -1.633838 85.227417 284.048098
 5683.000000 -1.708380 85.730938 284.098098
 5684.000000 -1.964944 84.496937 284.148097
 5685.000000 -2.001363 84.053947 284.198097
 5686.000000 -1.697533 85.809104 284.248097
 5687.000000 -1.691283 85.829548 284.298096
 5688.000000 -2.397598 78.236651 284.348096
 5689.000000 -2.379779 78.465534 284.398095
 5690.000000 -2.327706 79.113054 284.448095
 5691.000000 -2.630252 77.007879 284.498095
 5692.000000 -2.373282 78.671406 284.548094
 5693.000000 -3.109276 70.693328 284.598094
 5694.000000 -2.647998 77.050207 284.648094
 5695.000000 -2.422499 78.294854 284.698094
 5696.000000 -2.440362 78.198647 284.748093
 5697.000000 -2.631233 77.246887 284.798093
 5698.000000 -2.381368 78.818194 284.848093
 5699.000000 -2.450879 78.261497 284.898093
 5700.000000 -2.541676 77.762855 284.948093
 5701.000000 -2.087858 83.142835 284.998092
 5702.000000 -2.232405 80.895081 285.048092
 5703.000000 -1.942231 85.237743 285.098092
 5704.000000 -2.020090 84.307051 285.148092
 5705.000000 -2.266657 80.515703 285.198092
 5706.000000 -2.309609 79.978984 285.248091
 5707.000000 -2.685211 77.303170 285.298091
 5708.000000 -2.350971 79.554147 285.348090
 5709.000000 -2.521208 78.176299 285.398090
 5710.000000 -2.278069 80.567288 285.448090
 5711.000000 -2.384117 79.341674 285.498089
 5712.000000 -1.981514 85.054683 285.548089
 5713.000000 -2.397824 79.280204 285.598089
 5714.000000 -2.279198 80.731564 285.648088
 5715.000000 -2.530961 78.355034 285.698088
 5716.000000 -2.791103 76.886188 285.748087
 5717.000000 -2.646125 77.850279 285.798087
 5718.000000 -2.791951 76.974933 285.848087
 5719.000000 -2.331831 80.218470 285.898087
 5720.000000 -2.398917 79.554605 285.948087
 5721.000000 -2.630172 78.098367 285.998086
 5722.000000 -2.516117 78.752736 286.048086
 5723.000000 -2.615303 78.271044 286.098086
 5724.000000 -2.711810 77.798612 286.148085
 5725.000000 -2.566683 78.612600 286.198085
 5726.000000 -2.680315 78.081624 286.248084
 5727.000000 -2.579213 78.646693 286.298084
 5728.000000 -2.844847 76.820368 286.348084
 5729.000000 -2.478038 79.302972 286.398083
 5730.000000 -2.485457 79.304466 286.448083
 5731.000000 -2.413097 79.887817 286.498082
 5732.000000 -2.112985 83.663811 286.548082
 5733.000000 -2.549221 79.054535 286.598081
 5734.000000 -2.190587 82.621776 286.648081
 5735.000000 -2.506660 79.381148 286.698080
 5736.000000 -2.350982 80.693397 286.748080
 5737.000000 -2.036939 84.877499 286.798080
 5738.000000 -2.136786 83.561873 286.848079
 5739.000000 -2.164574 83.214689 286.898079
 5740.000000 -2.448672 79.967187 286.948079
 5741.000000 -2.784733 77.762940 286.998079
 5742.000000 -2.808386 77.573515 287.048079
 5743.000000 -2.693245 78.593934 287.098078
 5744.000000 -2.446936 80.130378 287.148078
 5745.000000 -2.304446 81.543954 287.198078
 5746.000000 -2.409659 80.528580 287.248078
 5747.000000 -2.555602 79.563324 287.298077
 5748.000000 -2.594250 79.394335 287.348077
 5749.000000 -2.561558 79.628479 287.398076
 5750.000000 -2.609369 79.407715 287.448076
 5751.000000 -2.782271 78.183514 287.498075
 5752.000000 -2.479008 80.269034 287.548075
 5753.000000 -2.838887 77.611662 287.598075
 5754.000000 -2.322288 81.675180 287.648074
 5755.000000 -2.585083 79.761971 287.698074
 5756.000000 -2.810060 78.077731 287.748074
 5757.000000 -2.855269 77.541898 287.798073
 5758.000000 -2.668103 79.408828 287.848073
 5759.000000 -2.789850 78.448044 287.898073
 5760.000000 -2.690579 79.356195 287.948073
 5761.000000 -2.774672 78.703006 287.998072
 5762.000000 -2.830878 78.111558 288.048072
